id1	id2	count1	count2
GBC899848	GBC899871	9	1
GBC899848	GBC901150	9	1
GBC899848	GBC951034	9	1
GBC899869	GBC899871	1	1
GBC899946	GBC899882	568	1
GBC899946	GBC899943	568	6
GBC899943	GBC899971	6	1
GBC899943	GBC900066	6	2
GBC899946	GBC899987	568	1
GBC899946	GBC900069	568	217
GBC899946	GBC900393	568	16
GBC899946	GBC937262	568	2
GBC899946	GBC900388	568	1
GBC899946	GBC900599	568	3
GBC899946	GBC901956	568	1
GBC899946	GBC951052	568	3
GBC899946	GBC972601	568	1
GBC899968	GBC900300	2	1
GBC900069	GBC900064	217	1
GBC900064	GBC937263	1	1
GBC900069	GBC900066	217	2
GBC900069	GBC900072	217	2
GBC900069	GBC900079	217	2
GBC900069	GBC900083	217	3
GBC900069	GBC900393	217	16
GBC900069	GBC937262	217	2
GBC900069	GBC900622	217	1
GBC900069	GBC901208	217	1
GBC900069	GBC906386	217	1
GBC900229	GBC900169	17	2
GBC900346	GBC900169	5	2
GBC900476	GBC900169	7	2
GBC900169	GBC906409	2	1
GBC900229	GBC900254	17	1
GBC900369	GBC900229	135	17
GBC900229	GBC900393	17	16
GBC900521	GBC900229	220	17
GBC900229	GBC901261	17	1
GBC900229	GBC906417	17	2
GBC900229	GBC937262	17	2
GBC900229	GBC972663	17	1
GBC900369	GBC900346	135	5
GBC900346	GBC900388	5	1
GBC900476	GBC900346	7	5
GBC900369	GBC900363	135	1
GBC900369	GBC900370	135	1
GBC900369	GBC900376	135	2
GBC900369	GBC900384	135	1
GBC900369	GBC900388	135	1
GBC900369	GBC900393	135	16
GBC900521	GBC900369	220	135
GBC900369	GBC901311	135	1
GBC900369	GBC937262	135	2
GBC900522	GBC900370	6	1
GBC900376	GBC900542	2	2
GBC900376	GBC901315	2	1
GBC900570	GBC900384	8	1
GBC900599	GBC900388	3	1
GBC900393	GBC937262	16	2
GBC900393	GBC937263	16	1
GBC900521	GBC900393	220	16
GBC901025	GBC900393	1511	16
GBC901826	GBC900393	1432	16
GBC906258	GBC900393	881	16
GBC900393	GBC906475	16	1
GBC900393	GBC919821	16	11
GBC932884	GBC900393	145	16
GBC950950	GBC900393	310	16
GBC972430	GBC900393	1008	16
GBC900476	GBC900442	7	1
GBC900558	GBC900464	9	1
GBC900476	GBC900477	7	1
GBC900521	GBC900476	220	7
GBC900476	GBC900599	7	3
GBC900476	GBC900622	7	1
GBC900476	GBC901354	7	1
GBC900476	GBC932989	7	1
GBC900476	GBC951182	7	3
GBC900522	GBC900477	6	1
GBC900477	GBC951183	1	1
GBC900482	GBC900540	1	1
GBC900542	GBC900502	2	1
GBC900524	GBC900510	2	1
GBC900517	GBC900518	9	1
GBC900521	GBC900517	220	9
GBC900517	GBC900524	9	2
GBC900517	GBC900533	9	2
GBC900517	GBC900540	9	1
GBC900522	GBC900518	6	1
GBC900521	GBC900522	220	6
GBC900521	GBC900524	220	2
GBC900521	GBC900536	220	7
GBC900521	GBC900542	220	2
GBC900521	GBC900558	220	9
GBC900521	GBC900570	220	8
GBC900521	GBC900599	220	3
GBC900521	GBC900622	220	1
GBC900521	GBC901363	220	5
GBC900521	GBC902072	220	5
GBC900521	GBC906499	220	1
GBC900521	GBC937262	220	2
GBC900521	GBC951204	220	17
GBC900521	GBC972753	220	5
GBC900522	GBC900551	6	1
GBC900522	GBC900559	6	1
GBC900522	GBC951205	6	1
GBC900524	GBC900538	2	1
GBC900536	GBC900533	7	2
GBC900533	GBC900538	2	1
GBC900536	GBC900538	7	1
GBC900536	GBC901366	7	1
GBC900542	GBC900540	2	1
GBC900540	GBC951212	1	1
GBC900542	GBC900564	2	1
GBC900542	GBC900623	2	1
GBC900542	GBC901367	2	1
GBC900542	GBC906505	2	1
GBC900542	GBC951213	2	1
GBC900551	GBC902078	1	1
GBC900558	GBC900559	9	1
GBC900558	GBC900564	9	1
GBC900558	GBC900609	9	1
GBC900558	GBC951225	9	3
GBC900558	GBC972764	9	1
GBC900559	GBC951226	1	1
GBC900564	GBC900583	1	1
GBC900570	GBC901377	8	1
GBC900599	GBC900609	3	1
GBC900599	GBC900622	3	1
GBC900599	GBC902085	3	1
GBC900609	GBC900620	1	1
GBC900622	GBC900623	1	1
GBC900696	GBC900660	2	1
GBC901025	GBC900660	1511	1
GBC901025	GBC900696	1511	2
GBC901000	GBC900747	2	1
GBC900857	GBC900858	4	2
GBC901025	GBC900857	1511	4
GBC900857	GBC901208	4	1
GBC900857	GBC901354	4	1
GBC900857	GBC951318	4	1
GBC901026	GBC900858	14	2
GBC901025	GBC900979	1511	1
GBC901122	GBC900979	11	1
GBC901025	GBC901000	1511	2
GBC901090	GBC901000	14	2
GBC901000	GBC972944	2	1
GBC901005	GBC901009	1	1
GBC901025	GBC901005	1511	1
GBC901067	GBC901005	11	1
GBC901025	GBC901009	1511	1
GBC901067	GBC901009	11	1
GBC901018	GBC901015	3	1
GBC901025	GBC901015	1511	1
GBC901050	GBC901015	16	1
GBC901015	GBC937263	1	1
GBC901025	GBC901018	1511	3
GBC901050	GBC901018	16	3
GBC901025	GBC901021	1511	3
GBC901021	GBC901030	3	1
GBC901021	GBC901047	3	1
GBC901021	GBC901063	3	1
GBC901021	GBC902181	3	1
GBC901021	GBC906610	3	1
GBC901023	GBC901024	3	1
GBC901025	GBC901023	1511	3
GBC901026	GBC901023	14	3
GBC901025	GBC901024	1511	1
GBC901026	GBC901024	14	1
GBC901025	GBC901026	1511	14
GBC901025	GBC901030	1511	1
GBC901025	GBC901038	1511	2
GBC901025	GBC901043	1511	10
GBC901025	GBC901050	1511	16
GBC901025	GBC901067	1511	11
GBC901025	GBC901090	1511	14
GBC901025	GBC901122	1511	11
GBC901025	GBC901208	1511	1
GBC901025	GBC901261	1511	1
GBC901025	GBC901311	1511	1
GBC901025	GBC901363	1511	5
GBC901025	GBC902184	1511	7
GBC901025	GBC906613	1511	9
GBC901025	GBC933028	1511	1
GBC901025	GBC937262	1511	2
GBC901025	GBC951336	1511	10
GBC901025	GBC972952	1511	10
GBC901026	GBC901051	14	1
GBC901026	GBC901123	14	1
GBC901026	GBC906614	14	1
GBC901043	GBC901038	10	2
GBC901043	GBC901366	10	1
GBC901050	GBC901047	16	1
GBC901050	GBC901051	16	1
GBC901050	GBC901315	16	1
GBC901050	GBC901367	16	1
GBC901067	GBC901063	11	1
GBC901067	GBC901071	11	1
GBC901067	GBC902199	11	1
GBC901090	GBC901150	14	1
GBC901090	GBC951354	14	1
GBC901122	GBC901123	11	1
GBC901122	GBC901150	11	1
GBC901122	GBC901377	11	1
GBC901122	GBC902219	11	1
GBC901122	GBC933033	11	1
GBC901122	GBC951358	11	2
GBC901261	GBC901311	1	1
GBC901363	GBC901261	5	1
GBC901311	GBC901315	1	1
GBC901363	GBC901311	5	1
GBC901315	GBC901367	1	1
GBC901315	GBC973092	1	1
GBC901355	GBC901354	2	1
GBC901363	GBC901354	5	1
GBC901355	GBC901367	2	1
GBC901363	GBC901366	5	1
GBC901363	GBC901367	5	1
GBC901363	GBC901377	5	1
GBC901363	GBC902323	5	1
GBC901377	GBC951468	1	1
GBC901826	GBC901689	1432	8
GBC901689	GBC901956	8	1
GBC901826	GBC901799	1432	1
GBC901884	GBC901799	11	1
GBC901810	GBC901806	2	1
GBC901826	GBC901806	1432	1
GBC901865	GBC901806	10	1
GBC901826	GBC901810	1432	2
GBC901865	GBC901810	10	2
GBC901817	GBC901815	3	1
GBC901826	GBC901815	1432	1
GBC901852	GBC901815	5	1
GBC901815	GBC937263	1	1
GBC901826	GBC901817	1432	3
GBC901852	GBC901817	5	3
GBC901826	GBC901822	1432	4
GBC901822	GBC901842	4	1
GBC901822	GBC901880	4	1
GBC901822	GBC901906	4	2
GBC901822	GBC902181	4	1
GBC901824	GBC901825	1	1
GBC901826	GBC901824	1432	1
GBC901827	GBC901824	9	1
GBC901826	GBC901825	1432	1
GBC901827	GBC901825	9	1
GBC901826	GBC901827	1432	9
GBC901826	GBC901844	1432	6
GBC901826	GBC901852	1432	5
GBC901826	GBC901865	1432	10
GBC901826	GBC901884	1432	11
GBC901826	GBC901910	1432	14
GBC901826	GBC901956	1432	1
GBC901826	GBC902072	1432	5
GBC901826	GBC902184	1432	7
GBC901826	GBC906882	1432	8
GBC901826	GBC933237	1432	1
GBC901826	GBC937262	1432	2
GBC901826	GBC951611	1432	9
GBC901826	GBC973355	1432	12
GBC901827	GBC901845	9	1
GBC901827	GBC901866	9	1
GBC901827	GBC901911	9	2
GBC901844	GBC901842	6	1
GBC901842	GBC901889	1	1
GBC901844	GBC901845	6	1
GBC901844	GBC906890	6	1
GBC901844	GBC951618	6	1
GBC901852	GBC951620	5	1
GBC901865	GBC901866	10	1
GBC901865	GBC901870	10	1
GBC901865	GBC901895	10	2
GBC901865	GBC901931	10	2
GBC901865	GBC902077	10	1
GBC901865	GBC902199	10	1
GBC901866	GBC902078	1	1
GBC901884	GBC901880	11	1
GBC901880	GBC901889	1	1
GBC901884	GBC901895	11	2
GBC901895	GBC901899	2	1
GBC901895	GBC901971	2	1
GBC901899	GBC901972	1	1
GBC901910	GBC901906	14	2
GBC901910	GBC901911	14	2
GBC901910	GBC901931	14	2
GBC901910	GBC902219	14	1
GBC901931	GBC902083	2	1
GBC901956	GBC902085	1	1
GBC901969	GBC901972	1	1
GBC901971	GBC901972	1	1
GBC902072	GBC902074	5	1
GBC902072	GBC902077	5	1
GBC902072	GBC902085	5	1
GBC902072	GBC902323	5	1
GBC902072	GBC973464	5	1
GBC902077	GBC902078	1	1
GBC902077	GBC902083	1	1
GBC902077	GBC973465	1	1
GBC902184	GBC902181	7	1
GBC902184	GBC902199	7	1
GBC902184	GBC902219	7	1
GBC902184	GBC902323	7	1
GBC902184	GBC951721	7	1
GBC902199	GBC902202	1	1
GBC920602	GBC902308	18	1
GBC902544	GBC902554	39	1
GBC903024	GBC903869	2	2
GBC903024	GBC904923	2	1
GBC906258	GBC903024	881	2
GBC903024	GBC906475	2	1
GBC903360	GBC903361	1	1
GBC903676	GBC975163	20	1
GBC903676	GBC903677	20	1
GBC903869	GBC904923	2	1
GBC906258	GBC903869	881	2
GBC903869	GBC906475	2	1
GBC904265	GBC904288	1	1
GBC904899	GBC906177	1	1
GBC906258	GBC904923	881	1
GBC904923	GBC906475	1	1
GBC906314	GBC904946	3	1
GBC904979	GBC906406	1	1
GBC905642	GBC905540	22	1
GBC905642	GBC905626	22	1
GBC906258	GBC905951	881	1
GBC905951	GBC906475	1	1
GBC906613	GBC905951	9	1
GBC906141	GBC906013	3	1
GBC906124	GBC906177	1	1
GBC906127	GBC906154	1	1
GBC906127	GBC906177	1	1
GBC906141	GBC906150	3	2
GBC906141	GBC906154	3	1
GBC906141	GBC906171	3	2
GBC906258	GBC906141	881	3
GBC906141	GBC906386	3	1
GBC906141	GBC906475	3	1
GBC906141	GBC906409	3	1
GBC906141	GBC955835	3	3
GBC906150	GBC906271	2	2
GBC906150	GBC955836	2	1
GBC906154	GBC906177	1	1
GBC906278	GBC906154	6	1
GBC906171	GBC906167	2	1
GBC906171	GBC906177	2	1
GBC906308	GBC906171	10	2
GBC906171	GBC906583	2	1
GBC906177	GBC906318	1	1
GBC906244	GBC906245	1	1
GBC906258	GBC906244	881	1
GBC906308	GBC906244	10	1
GBC906244	GBC906475	1	1
GBC906278	GBC906245	6	1
GBC906245	GBC906318	1	1
GBC906258	GBC906249	881	1
GBC906288	GBC906249	8	1
GBC906249	GBC906475	1	1
GBC906258	GBC906254	881	3
GBC906254	GBC906261	3	3
GBC906254	GBC906475	3	1
GBC906254	GBC906610	3	1
GBC906258	GBC906256	881	1
GBC906259	GBC906256	6	1
GBC906256	GBC906475	1	1
GBC906258	GBC906259	881	6
GBC906258	GBC906261	881	3
GBC906258	GBC906268	881	1
GBC906258	GBC906271	881	2
GBC906258	GBC906278	881	6
GBC906258	GBC906288	881	8
GBC906258	GBC906308	881	10
GBC906258	GBC906336	881	7
GBC906258	GBC906386	881	1
GBC906258	GBC906475	881	1
GBC906258	GBC906417	881	2
GBC906258	GBC906499	881	1
GBC906258	GBC906613	881	9
GBC906258	GBC906882	881	8
GBC906258	GBC937262	881	2
GBC906258	GBC955849	881	11
GBC906258	GBC978260	881	10
GBC906259	GBC906337	6	2
GBC906259	GBC906475	6	1
GBC906259	GBC906614	6	1
GBC906261	GBC906475	3	1
GBC906271	GBC906268	2	1
GBC906268	GBC906475	1	1
GBC906271	GBC906295	2	1
GBC906314	GBC906271	3	2
GBC906271	GBC906475	2	1
GBC906271	GBC906890	2	1
GBC906278	GBC906318	6	1
GBC906278	GBC906475	6	1
GBC906278	GBC906505	6	1
GBC906288	GBC906295	8	1
GBC906288	GBC906350	8	1
GBC906288	GBC906475	8	1
GBC906288	GBC955858	8	2
GBC906294	GBC906295	1	1
GBC906308	GBC906314	10	3
GBC906308	GBC906318	10	1
GBC906308	GBC906475	10	1
GBC906308	GBC924237	10	1
GBC906308	GBC955860	10	1
GBC906314	GBC906312	3	1
GBC906336	GBC906337	7	2
GBC906336	GBC906350	7	1
GBC906336	GBC906475	7	1
GBC906336	GBC955867	7	1
GBC906386	GBC906475	1	1
GBC906417	GBC906409	2	1
GBC906417	GBC906475	2	1
GBC906417	GBC906499	2	1
GBC906475	GBC906499	1	1
GBC906613	GBC906475	9	1
GBC906882	GBC906475	8	1
GBC937262	GBC906475	2	1
GBC955849	GBC906475	11	1
GBC978260	GBC906475	10	1
GBC906483	GBC906499	1	1
GBC906499	GBC906505	1	1
GBC906613	GBC906610	9	1
GBC906613	GBC906614	9	1
GBC906882	GBC906890	8	1
GBC908575	GBC907437	229	2
GBC909389	GBC907550	190	2
GBC907726	GBC907733	17	1
GBC908178	GBC908180	10	1
GBC908178	GBC979473	10	1
GBC908575	GBC908493	229	1
GBC908575	GBC908567	229	1
GBC909131	GBC909108	43	1
GBC912393	GBC909108	36	1
GBC909108	GBC912547	1	1
GBC909131	GBC909130	43	1
GBC912486	GBC909130	30	1
GBC912487	GBC909131	5943	43
GBC909131	GBC916063	43	6
GBC909131	GBC921647	43	2
GBC909161	GBC909165	1	1
GBC909380	GBC909161	2	1
GBC909389	GBC909165	190	1
GBC909389	GBC909380	190	2
GBC909389	GBC909386	190	1
GBC909389	GBC909391	190	1
GBC909389	GBC909392	190	1
GBC909389	GBC909394	190	1
GBC910447	GBC910450	1	1
GBC910975	GBC910818	35	1
GBC913746	GBC910818	38	1
GBC910975	GBC910957	35	1
GBC913957	GBC910957	65	1
GBC914022	GBC910975	6652	35
GBC910975	GBC919452	35	8
GBC910975	GBC923989	35	1
GBC914022	GBC911647	6652	1
GBC912003	GBC911809	3	2
GBC912487	GBC911809	5943	2
GBC911988	GBC912430	1	1
GBC912487	GBC912003	5943	3
GBC912487	GBC912106	5943	1
GBC912276	GBC912152	34	2
GBC912276	GBC912274	34	1
GBC912276	GBC912430	34	1
GBC912393	GBC912392	36	2
GBC912392	GBC912547	2	1
GBC912486	GBC912392	30	2
GBC912393	GBC912547	36	1
GBC912487	GBC912393	5943	36
GBC912393	GBC912540	36	1
GBC912401	GBC912413	8	3
GBC912487	GBC912401	5943	8
GBC912525	GBC912401	37	8
GBC912487	GBC912413	5943	3
GBC912525	GBC912413	37	3
GBC912450	GBC912441	3	1
GBC912487	GBC912441	5943	1
GBC912487	GBC912450	5943	3
GBC912476	GBC912475	33	1
GBC912486	GBC912475	30	1
GBC912487	GBC912476	5943	33
GBC912476	GBC912493	33	1
GBC912476	GBC912495	33	2
GBC912487	GBC912479	5943	2
GBC912492	GBC912479	21	2
GBC912479	GBC985047	2	1
GBC912483	GBC912484	1	1
GBC912487	GBC912483	5943	1
GBC912487	GBC912484	5943	1
GBC912487	GBC912486	5943	30
GBC912486	GBC912488	30	2
GBC912486	GBC912489	30	3
GBC912487	GBC912488	5943	2
GBC912487	GBC912489	5943	3
GBC912487	GBC912492	5943	21
GBC912487	GBC912493	5943	1
GBC912487	GBC912495	5943	2
GBC912487	GBC912525	5943	37
GBC912487	GBC912540	5943	1
GBC912487	GBC912547	5943	1
GBC912487	GBC914554	5943	2
GBC912487	GBC916063	5943	6
GBC912487	GBC921647	5943	2
GBC912487	GBC928554	5943	5
GBC912487	GBC943585	5943	4
GBC912487	GBC985050	5943	48
GBC912489	GBC912488	3	2
GBC912492	GBC912526	21	1
GBC912492	GBC985051	21	1
GBC912495	GBC912493	2	1
GBC912525	GBC912526	37	1
GBC912540	GBC912547	1	1
GBC916490	GBC912609	2	1
GBC912777	GBC912773	20	1
GBC912777	GBC912776	20	1
GBC913991	GBC913169	46	1
GBC913254	GBC913256	3	1
GBC913318	GBC913317	6	1
GBC913318	GBC913419	6	1
GBC923549	GBC913446	5	3
GBC913540	GBC913520	8	1
GBC913613	GBC929322	1	1
GBC913746	GBC913738	38	1
GBC913976	GBC913738	55	1
GBC913738	GBC914221	1	1
GBC913746	GBC913741	38	1
GBC913991	GBC913741	46	1
GBC914022	GBC913746	6652	38
GBC913746	GBC914223	38	8
GBC913746	GBC914424	38	2
GBC913880	GBC913869	20	2
GBC913957	GBC913869	65	2
GBC914022	GBC913880	6652	20
GBC913880	GBC914097	20	3
GBC913880	GBC914113	20	3
GBC913880	GBC923977	20	1
GBC913925	GBC913935	1	1
GBC914022	GBC913925	6652	1
GBC914022	GBC913935	6652	1
GBC914022	GBC913957	6652	65
GBC913957	GBC914050	65	7
GBC913957	GBC914054	65	2
GBC914022	GBC913976	6652	55
GBC913976	GBC914046	55	5
GBC913976	GBC914048	55	2
GBC913976	GBC914221	55	1
GBC913991	GBC913993	46	1
GBC914022	GBC913991	6652	46
GBC913991	GBC914037	46	3
GBC913991	GBC914040	46	3
GBC914025	GBC913993	33	1
GBC913999	GBC914004	5	3
GBC914022	GBC913999	6652	5
GBC914033	GBC913999	28	5
GBC914022	GBC914004	6652	3
GBC914033	GBC914004	28	3
GBC914004	GBC987340	3	1
GBC914022	GBC914008	6652	1
GBC914018	GBC914016	3	1
GBC914022	GBC914016	6652	1
GBC914025	GBC914016	33	1
GBC914022	GBC914018	6652	3
GBC914025	GBC914018	33	3
GBC914021	GBC914020	9	1
GBC914022	GBC914020	6652	1
GBC914023	GBC914020	48	1
GBC914022	GBC914021	6652	9
GBC914023	GBC914021	48	9
GBC914022	GBC914023	6652	48
GBC914022	GBC914025	6652	33
GBC914022	GBC914033	6652	28
GBC914022	GBC914037	6652	3
GBC914022	GBC914040	6652	3
GBC914022	GBC914046	6652	5
GBC914022	GBC914048	6652	2
GBC914022	GBC914050	6652	7
GBC914022	GBC914054	6652	2
GBC914022	GBC914066	6652	2
GBC914022	GBC914076	6652	1
GBC914022	GBC914088	6652	1
GBC914022	GBC914097	6652	3
GBC914022	GBC914113	6652	3
GBC914022	GBC914124	6652	1
GBC914022	GBC914147	6652	4
GBC914022	GBC914184	6652	2
GBC914022	GBC914223	6652	8
GBC914022	GBC914424	6652	2
GBC914022	GBC919452	6652	8
GBC914022	GBC923989	6652	1
GBC914022	GBC929663	6652	10
GBC914022	GBC945368	6652	4
GBC914022	GBC987346	6652	52
GBC914023	GBC914038	48	1
GBC914023	GBC914089	48	1
GBC914023	GBC987347	48	1
GBC914025	GBC987348	33	2
GBC914033	GBC987351	28	3
GBC914037	GBC914038	3	1
GBC914037	GBC914040	3	3
GBC914046	GBC914048	5	2
GBC914050	GBC914054	7	2
GBC914066	GBC914076	2	1
GBC914066	GBC914088	2	1
GBC914076	GBC914088	1	1
GBC914088	GBC914089	1	1
GBC914097	GBC914113	3	3
GBC914147	GBC914124	4	1
GBC914184	GBC914124	2	1
GBC914147	GBC914184	4	2
GBC914223	GBC914221	8	1
GBC914223	GBC914424	8	2
GBC915311	GBC915713	1	1
GBC917183	GBC915311	5	1
GBC988746	GBC915311	718	1
GBC916063	GBC921647	6	2
GBC916736	GBC916721	34	1
GBC916736	GBC916737	34	1
GBC916736	GBC916751	34	1
GBC917025	GBC990918	3	1
GBC917182	GBC991484	1	1
GBC917183	GBC917198	5	1
GBC991488	GBC917183	82156	5
GBC917183	GBC991535	5	1
GBC917183	GBC992167	5	2
GBC991537	GBC917198	23	1
GBC992516	GBC917364	3	1
GBC918652	GBC918653	1	1
GBC918888	GBC918889	1	1
GBC919148	GBC920502	5	1
GBC919452	GBC923989	8	1
GBC919821	GBC919850	11	1
GBC932884	GBC919821	145	11
GBC919821	GBC937262	11	2
GBC950950	GBC919821	310	11
GBC919850	GBC924237	1	1
GBC951001	GBC919850	7	1
GBC920602	GBC920599	18	1
GBC921479	GBC933861	19	1
GBC921479	GBC997364	19	7
GBC921702	GBC952625	1	1
GBC923228	GBC923239	2	1
GBC923549	GBC923228	5	2
GBC923474	GBC935831	7	2
GBC923474	GBC1000502	7	1
GBC923977	GBC923989	1	1
GBC924237	GBC955860	1	1
GBC924730	GBC924734	1	1
GBC934268	GBC925333	1148	1
GBC926101	GBC926165	9	1
GBC929387	GBC926847	35	1
GBC927156	GBC927142	339	4
GBC927156	GBC927147	339	1
GBC927156	GBC927152	339	2
GBC927158	GBC927152	4	2
GBC927156	GBC927157	339	1
GBC927156	GBC927158	339	4
GBC927156	GBC927173	339	2
GBC927156	GBC927189	339	1
GBC927156	GBC927322	339	1
GBC927156	GBC928031	339	1
GBC927156	GBC936108	339	1
GBC927727	GBC927696	55	1
GBC927727	GBC927726	55	1
GBC927727	GBC927731	55	1
GBC927727	GBC927807	55	1
GBC927727	GBC1006189	55	1
GBC928554	GBC943585	5	4
GBC929387	GBC929367	35	1
GBC929387	GBC929377	35	1
GBC929387	GBC929394	35	1
GBC929387	GBC929400	35	1
GBC929387	GBC929453	35	1
GBC929663	GBC945368	10	4
GBC932858	GBC932853	2	1
GBC932884	GBC932858	145	2
GBC932858	GBC932989	2	1
GBC950863	GBC932858	11	2
GBC932884	GBC932881	145	2
GBC950947	GBC932881	11	2
GBC932884	GBC932894	145	1
GBC932884	GBC932900	145	1
GBC932884	GBC933028	145	1
GBC932884	GBC933237	145	1
GBC932884	GBC937262	145	2
GBC950950	GBC932884	310	145
GBC932894	GBC950975	1	1
GBC932900	GBC933033	1	1
GBC951018	GBC932900	5	1
GBC951182	GBC932989	3	1
GBC933028	GBC933033	1	1
GBC951336	GBC933028	10	1
GBC951358	GBC933033	2	1
GBC933076	GBC933065	12	2
GBC933076	GBC933317	12	1
GBC933076	GBC951416	12	3
GBC933076	GBC1014969	12	12
GBC951611	GBC933237	9	1
GBC933317	GBC1015400	1	1
GBC934268	GBC933414	1148	6
GBC933453	GBC933731	1	1
GBC933713	GBC933731	1	1
GBC933772	GBC933731	10	1
GBC933772	GBC933790	10	1
GBC934268	GBC934090	1148	6
GBC934169	GBC934172	4	1
GBC934268	GBC934169	1148	4
GBC934268	GBC934196	1148	1
GBC934268	GBC934271	1148	1
GBC934268	GBC934273	1148	1
GBC934268	GBC934398	1148	1
GBC934268	GBC934535	1148	3
GBC934268	GBC952702	1148	1
GBC934268	GBC1016342	1148	2
GBC934271	GBC934321	1	1
GBC934397	GBC934398	1	1
GBC934535	GBC934398	3	1
GBC934593	GBC952805	3	1
GBC935301	GBC935296	6	1
GBC935831	GBC935906	2	1
GBC937019	GBC936991	10	1
GBC937107	GBC937109	13	1
GBC937262	GBC937263	2	1
GBC950950	GBC937262	310	2
GBC972430	GBC937262	1008	2
GBC937263	GBC972416	1	1
GBC937354	GBC937340	4	1
GBC937548	GBC937494	7	1
GBC937860	GBC937494	5	1
GBC937548	GBC937551	7	1
GBC937972	GBC937548	1039	7
GBC937548	GBC938346	7	3
GBC937548	GBC938572	7	1
GBC937972	GBC937860	1039	5
GBC937860	GBC938034	5	1
GBC937920	GBC937921	11	1
GBC937972	GBC937920	1039	11
GBC937972	GBC937935	1039	1
GBC937965	GBC937964	14	1
GBC937964	GBC937971	1	1
GBC937972	GBC937965	1039	14
GBC937965	GBC937975	14	1
GBC937965	GBC937976	14	2
GBC937968	GBC937970	1	1
GBC937972	GBC937968	1039	1
GBC937972	GBC937970	1039	1
GBC937972	GBC937971	1039	1
GBC937971	GBC941870	1	1
GBC937972	GBC937975	1039	1
GBC937972	GBC937976	1039	2
GBC937972	GBC938034	1039	1
GBC937972	GBC938346	1039	3
GBC937972	GBC938572	1039	1
GBC937972	GBC939197	1039	1
GBC937972	GBC941871	1039	1
GBC937972	GBC1021280	1039	1
GBC937976	GBC937975	2	1
GBC938346	GBC938572	3	1
GBC939197	GBC941871	1	1
GBC939668	GBC939667	2	1
GBC940390	GBC940389	11	1
GBC941870	GBC941871	1	1
GBC942025	GBC942027	1	1
GBC955845	GBC942027	2	1
GBC950950	GBC942028	310	1
GBC955849	GBC942028	11	1
GBC942395	GBC942393	21	1
GBC942395	GBC942394	21	1
GBC942781	GBC942752	53	1
GBC942781	GBC942775	53	1
GBC942781	GBC942884	53	2
GBC942781	GBC946724	53	1
GBC942844	GBC942823	27	1
GBC942844	GBC942841	27	2
GBC943343	GBC943340	13	1
GBC943343	GBC943342	13	1
GBC943343	GBC943464	13	1
GBC943343	GBC947158	13	1
GBC943343	GBC943348	13	1
GBC943858	GBC943860	1	1
GBC943860	GBC953267	1	1
GBC945773	GBC951221	1	1
GBC951336	GBC945798	10	1
GBC946506	GBC946171	90	1
GBC946506	GBC946503	90	1
GBC946506	GBC946539	90	1
GBC946506	GBC946602	90	1
GBC946506	GBC952134	90	1
GBC946947	GBC946968	1	1
GBC946947	GBC949017	1	1
GBC950863	GBC946947	11	1
GBC950950	GBC946968	310	1
GBC950951	GBC947739	4	1
GBC948595	GBC948338	76	1
GBC948595	GBC948547	76	1
GBC948570	GBC950400	1	1
GBC948595	GBC948585	76	2
GBC948595	GBC948603	76	1
GBC949017	GBC949021	1	1
GBC950863	GBC949017	11	1
GBC950876	GBC949021	2	1
GBC951001	GBC949040	7	1
GBC950141	GBC949870	41	1
GBC950141	GBC950127	41	1
GBC950400	GBC950408	1	1
GBC950950	GBC950400	310	1
GBC951611	GBC950400	9	1
GBC950985	GBC950408	5	1
GBC950582	GBC950657	1	1
GBC950950	GBC950582	310	1
GBC951336	GBC950582	10	1
GBC950950	GBC950657	310	1
GBC951336	GBC950657	10	1
GBC950663	GBC951353	1	1
GBC950863	GBC950871	11	1
GBC950863	GBC950873	11	1
GBC950863	GBC950876	11	2
GBC950863	GBC950882	11	1
GBC950863	GBC950889	11	1
GBC950950	GBC950863	310	11
GBC950863	GBC951052	11	3
GBC950863	GBC951182	11	3
GBC950863	GBC951318	11	1
GBC950863	GBC955835	11	3
GBC950871	GBC950884	1	1
GBC950969	GBC950871	10	1
GBC950871	GBC951597	1	1
GBC950871	GBC955836	1	1
GBC950873	GBC950879	1	1
GBC950873	GBC950975	1	1
GBC950876	GBC950879	2	1
GBC950985	GBC950876	5	2
GBC950879	GBC950880	1	1
GBC950882	GBC950884	1	1
GBC951001	GBC950882	7	1
GBC950882	GBC951602	1	1
GBC951018	GBC950889	5	1
GBC950889	GBC951074	1	1
GBC955841	GBC950889	2	1
GBC950973	GBC950925	2	1
GBC950950	GBC950926	310	1
GBC950985	GBC950926	5	1
GBC950950	GBC950947	310	11
GBC950947	GBC950973	11	2
GBC950950	GBC950951	310	4
GBC950950	GBC950958	310	1
GBC950950	GBC950969	310	10
GBC950950	GBC950975	310	1
GBC950950	GBC950985	310	5
GBC950950	GBC951001	310	7
GBC950950	GBC951018	310	5
GBC950950	GBC951052	310	3
GBC950950	GBC951204	310	17
GBC950950	GBC951336	310	10
GBC950950	GBC951611	310	9
GBC950950	GBC955849	310	11
GBC950950	GBC1033931	310	5
GBC950951	GBC950976	4	2
GBC950951	GBC950986	4	1
GBC950951	GBC951002	4	2
GBC950951	GBC951053	4	1
GBC950951	GBC951205	4	1
GBC950969	GBC950958	10	1
GBC950969	GBC950971	10	1
GBC950969	GBC950982	10	1
